"recipient_fec_id","recipeint_committee","amount","expended","affiliation","giving_fec_id","giving_committee","fec_file","transaction_id","form_type","purpose","memo"
"C00491357","DAINES",1500,"2019-08-16","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"1F0C7299D668B9FDC99","SB23","2020 GENERAL",
"C00408534","BILIRAKIS FOR CONGRESS",1000,"2019-08-16","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"F9B12FF598C84E537EF","SB23","2020 PRIMARY",
"C00670547","ARMSTRONG FOR CONGRESS",1000,"2019-08-16","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1352714,"CAD03E2EE272E71430E","SB23","2020 PRIMARY",
"C00498121","ROGER WILLIAMS FOR U S CONGRESS COMMITTEE",1000,"2019-08-16","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1352714,"2942359B2ADB6C2B3EB","SB23","2020 PRIMARY",
"C00509968","CARTWRIGHT FOR CONGRESS",1000,"2019-08-16","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"B4725445E5FEB680866","SB23","2020 PRIMARY",
"C00458315","MORAN FOR KANSAS",5000,"2019-08-19","REP","C00016683","PFIZER INC PAC",1352113,"8B594906FFDC1525DC9","SB23","2022 PRIMARY",
"C00140715","HOYER FOR CONGRESS",5000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"7190C97D750D18037EA","SB23","2020 PRIMARY",
"C00541862","JASON SMITH FOR CONGRESS",2500,"2019-08-19","REP","C00016683","PFIZER INC PAC",1352113,"B0879A312D353D5072F","SB23","2020 PRIMARY",
"C00503110","SCOTT PETERS FOR CONGRESS",2000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"A481184C39689B79BFE","SB23","2020 PRIMARY",
"C00498873","TONY CARDENAS FOR CONGRESS",2000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"F2B679CB4E72069CE50","SB23","2020 PRIMARY",
"C00539866","ROBIN KELLY FOR CONGRESS",1500,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"761B730AE3B95929270","SB23","2020 PRIMARY",
"C00647339","CURTIS FOR CONGRESS",1000,"2019-08-19","REP","C00016683","PFIZER INC PAC",1352113,"D924326ED26F989307E","SB23","2020 CONVENTION",
"C00236513","ENGEL FOR CONGRESS",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"7B1F85B68C5E4C41281","SB23","2020 PRIMARY",
"C00577353","BARRAGN FOR CONGRESS",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"9D4054CBCFA67C18FB1","SB23","2020 PRIMARY",
"C00495952","SCHNEIDER FOR CONGRESS",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"D7731BAEB591310496F","SB23","2020 PRIMARY",
"C00401190","BUTTERFIELD FOR CONGRESS",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"3BB288154A6DAD332F8","SB23","2020 PRIMARY",
"C00592659","VICENTE GONZALEZ FOR CONGRESS",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"A60E0EE881323CE1A29","SB23","2020 PRIMARY",
"C00479063","THE BILL KEATING COMMITTEE",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"4A43C36429E43E10955","SB23","2020 PRIMARY",
"C00607556","LIZ CHENEY FOR WYOMING",1000,"2019-08-19","REP","C00016683","PFIZER INC PAC",1352113,"2DC9B829B05DB98366D","SB23","2020 PRIMARY",
"C00167585","CITIZENS FOR WATERS",1000,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"3E4E43780838C3D7FEA","SB23","2020 PRIMARY",
"C00640003","MIKIE SHERRILL FOR CONGRESS",500,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"784AFD1A53CD52E2C29","SB23","2020 PRIMARY",
"C00640003","MIKIE SHERRILL FOR CONGRESS",500,"2019-08-19","DEM","C00016683","PFIZER INC PAC",1352113,"C4711B29CCB5582D935","SB23","2020 GENERAL",
"C00512970","JOE KENNEDY FOR CONGRESS",5000,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"B270D08E0A7544AADAC2","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00376087","MARIO DIAZ BALART FOR CONGRESS",2500,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"B1EB06CC82F1F47D3BC4","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00310532","KAY GRANGER CAMPAIGN FUND",2500,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"BC3959270DFA945CE8A1","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00475392","CHRIS COONS FOR DELAWARE",2500,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"B13573E007253466FA14","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00446906","KURT SCHRADER FOR CONGRESS",2500,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"BFA29F533B0EB4B71A4F","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00512426","SEAN PATRICK MALONEY FOR CONGRESS",2500,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"B30F72CE7C67B45CE973","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00457325","SHAHEEN FOR SENATE",2500,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"BD70B5E30B8F9413EB5B","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00608398","JOHN KENNEDY FOR US",2500,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"B914C47C96EAB4E6482E","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00556506","TED LIEU FOR CONGRESS",1000,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"B6C4167934F7A439B9EA","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00481911","DANIEL WEBSTER FOR CONGRESS",1000,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"B6673C48309C340148BE","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00653220","CAROL FOR CONGRESS",1000,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"B69D991515930486B902","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00459099","DELBENE FOR CONGRESS",1000,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"B8FE1B56DCE81429289E","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00509422","DOUG LAMALFA COMMITTEE",1000,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"B3A43165AE4B246D9B43","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00554709","MARK DESAULNIER FOR CONGRESS",1000,"2019-08-21","DEM","C00104802","DELTA AIR LINES PAC",1352784,"B0D94B26AF8D648A38E9","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00502229","WEBER FOR CONGRESS",1000,"2019-08-21","REP","C00104802","DELTA AIR LINES PAC",1352784,"BBC0408C718CF4C27AFF","SB23","CONTRIBUTION FROM A MULTICANDIDATE COMMITTEE",
"C00308742","SHERMAN FOR CONGRESS",1000,"2019-08-23","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1352714,"DDA952E1BE754849701","SB23","2020 PRIMARY",
"C00620443","STEPHANIE MURPHY FOR CONGRESS",2000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"4AE173ACB706F66AB93","SB23","2020 PRIMARY",
"C00474189","MIKE KELLY FOR CONGRESS",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"C315FB9A9ECFC11DCB8","SB23","2020 PRIMARY",
"C00498345","MULLIN FOR CONGRESS",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"95A8F3F0067C7C9AD17","SB23","2020 PRIMARY",
"C00226928","PALLONE FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"4B1F5D2D5C1CCB88D4B","SB23","2020 PRIMARY",
"C00539866","ROBIN KELLY FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"95022EE49684F10DA07","SB23","2020 PRIMARY",
"C00312017","KIND FOR CONGRESS COMMITTEE",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"CD7488C1899671DE425","SB23","2020 PRIMARY",
"C00446906","KURT SCHRADER FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"354A282ACB6A91B5262","SB23","2020 PRIMARY",
"C00632067","RON ESTES FOR CONGRESS",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"BBE3A551F153EB34B57","SB23","2020 PRIMARY",
"C00660795","DAN CRENSHAW FOR CONGRESS",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"2294149BECCFD4390E3","SB23","2020 PRIMARY",
"C00394957","SCALISE FOR CONGRESS",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"3940B7EAD31B270A4C8","SB23","2020 PRIMARY",
"C00503110","SCOTT PETERS FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"B28894B1A34E21AA247","SB23","2020 PRIMARY",
"C00640045","ELIZABETH PANNILL FLETCHER FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"CB547F6241CAEB7EC08","SB23","2020 PRIMARY",
"C00200584","UPTON FOR ALL OF US",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"0DAE5510F935DE759DF","SB23","2020 PRIMARY",
"C00438713","FRIENDS OF MARK WARNER",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"E2FBD244A1C67BA1013","SB23","2020 PRIMARY",
"C00541888","KATHERINE CLARK FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"C18DC4B9B48E63D8E41","SB23","2020 PRIMARY",
"C00555813","KATHLEEN RICE FOR CONGRESS",1000,"2019-08-28","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"96B3CBC8F24C0E319B1","SB23","2020 PRIMARY",
"C00472241","BILL FLORES FOR CONGRESS",1000,"2019-08-28","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1352303,"B0D735C45375C8A2014","SB23","2020 PRIMARY",
"C00492454","CORY GARDNER FOR SENATE",3000,"2019-09-04","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1359078,"B739502","SB23","CONTRIBUTION",
"C00607200","SUOZZI FOR CONGRESS",2500,"2019-09-04","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1359078,"B739500","SB23","CONTRIBUTION",
"C00474189","MIKE KELLY FOR CONGRESS",1500,"2019-09-04","REP","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1359078,"B739504","SB23","CONTRIBUTION",
"C00255562","FRIENDS OF JIM CLYBURN",1500,"2019-09-04","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1359078,"B739503","SB23","CONTRIBUTION",
"C00310318","CUMMINGS FOR CONGRESS CAMPAIGN COMMITTEE",1000,"2019-09-04","DEM","C00364778","BANK OF AMERICA CORPORATION FEDERAL PAC",1359078,"B739499","SB23","CONTRIBUTION",
"C00551275","FRENCH HILL FOR ARKANSAS",2500,"2019-09-06","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1359123,"5CEB63BF667AF1C1357","SB23","2020 PRIMARY",
"C00614776","TED BUDD FOR CONGRESS",2500,"2019-09-06","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1359123,"154247A2F56CEE16B75","SB23","2020 PRIMARY",
"C00638023","WEXTON FOR CONGRESS",1000,"2019-09-06","DEM","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1359123,"42C3FB41084B64957BB","SB23","2020 PRIMARY",
"C00390476","CATHY MCMORRIS",1000,"2019-09-06","REP","C00365122","VISA INC POLITICAL ACTION COMMITTEE",1359123,"B9FD2EBEDE502A179AC","SB23","2020 PRIMARY",
"C00367862","MIKE ROGERS FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"DF489230408105D6399","SB23","2020 PRIMARY",
"C00148999","FRIENDS OF DICK DURBIN",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"971FA19350CAEC71E3E","SB23","2020 PRIMARY",
"C00546788","JONI FOR IOWA",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"D2BC5A16B26434C6314","SB23","2020 PRIMARY",
"C00154625","KAPTUR FOR CONGRESS",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"41328966953426D479A","SB23","2020 PRIMARY",
"C00279851","FRIENDS OF BENNIE THOMPSON",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"EE0679333A612D0569B","SB23","2020 PRIMARY",
"C00547893","ELISE FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"7AF48105B51732B1464","SB23","2020 PRIMARY",
"C00376673","DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"66DAC60F4BBA7563A46","SB23","2020 PRIMARY",
"C00607838","DREW FERGUSON FOR CONGRESS INC",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"A898C07C2B670BFD88D","SB23","2020 PRIMARY",
"C00575167","DON BACON FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"0D4D4CCC732343C389D","SB23","2020 PRIMARY",
"C00501643","DAVID ROUZER FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"E6DA195D5A8C48E6F61","SB23","2020 PRIMARY",
"C00615294","CITIZENS FOR JOHN RUTHERFORD",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"E1DD093AE7806FC2535","SB23","2020 PRIMARY",
"C00441014","ROB WITTMAN FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"77F60FEB04E1A4D7690","SB23","2020 PRIMARY",
"C00607200","SUOZZI FOR CONGRESS",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"2CB0A0D9715D18777CB","SB23","2020 PRIMARY",
"C00552547","ZELDIN FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"FFE2FCC27AAF5FF6963","SB23","2020 PRIMARY",
"C00590067","CHARLIE CRIST FOR CONGRESS",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"080F80B790B5D88CF47","SB23","2020 PRIMARY",
"C00543967","BUDDY CARTER FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"A6C93A320C4B66874F3","SB23","2020 PRIMARY",
"C00420935","KEVIN MCCARTHY FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"A07C794040237AE9308","SB23","2020 GENERAL",
"C00655647","LORI TRAHAN FOR CONGRESS",1000,"2019-09-09","DEM","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"D7DDB48F2880F28AF13","SB23","2020 PRIMARY",
"C00662650","BALDERSON FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"261DB94B8AE833BA2DC","SB23","2020 PRIMARY",
"C00670547","ARMSTRONG FOR CONGRESS",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"F3C6715F89A3AAD8DD5","SB23","2020 PRIMARY",
"C00666040","MCSALLY FOR SENATE INC",1000,"2019-09-09","REP","C00024869","GENERAL ELECTRIC COMPANY POLITICAL ACTION COMMITTEE GEPAC",1359963,"C5CECC3285681DFF61E","SB23","2020 PRIMARY",
"C00457325","SHAHEEN FOR SENATE",4000,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"16AD47ADB30FBF6F8CA","SB23","2020 PRIMARY",
"C00457325","SHAHEEN FOR SENATE",3500,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"6A033B983B46BCD0930","SB23","2020 GENERAL",
"C00498568","FRIENDS OF CHERI BUSTOS",2500,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"3841A9154BF9A9463FB","SB23","2020 PRIMARY",
"C00575209","ANGIE CRAIG FOR CONGRESS",2500,"2019-09-10","DEM","C00104802","DELTA AIR LINES PAC",1359483,"BAB5A7DE6D35A4E5FA27","SB23","CONTRIBUTION TO COMMITTEE",
"C00543983","BILL CASSIDY FOR US SENATE",2500,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"B933E9CF8E7E6419C8EE","SB23","CONTRIBUTION TO COMMITTEE",
"C00430991","FRIENDS FOR GREGORY MEEKS",2500,"2019-09-10","DEM","C00104802","DELTA AIR LINES PAC",1359483,"B78F389643BB24C728C5","SB23","CONTRIBUTION TO COMMITTEE",
"C00273169","MALONEY FOR CONGRESS",2500,"2019-09-10","DEM","C00104802","DELTA AIR LINES PAC",1359483,"B5E7C1B15073B4710BC5","SB23","CONTRIBUTION TO COMMITTEE",
"C00193342","MCCONNELL SENATE COMMITTEE",2500,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"B4CD7E9A839204FD1990","SB23","CONTRIBUTION TO COMMITTEE",
"C00461046","PAT TOOMEY",2500,"2019-09-10","REP","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"30687E7CB98F0183C58","SB23","2022 PRIMARY",
"C00510461","PETE AGUILAR FOR CONGRESS",2500,"2019-09-10","DEM","C00104802","DELTA AIR LINES PAC",1359483,"B3AE47C75114A4A96AF0","SB23","CONTRIBUTION TO COMMITTEE",
"C00521948","RODNEY FOR CONGRESS",2500,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"BCF35DBEEC2574BFE953","SB23","CONTRIBUTION TO COMMITTEE",
"C00491357","STEVE DAINES FOR MONTANA",2500,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"B8274329A6C9C4DD59D1","SB23","CONTRIBUTION TO COMMITTEE",
"C00369033","TEXANS FOR SENATOR JOHN CORNYN INC",2500,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"B997C7C7CCD56429AA72","SB23","CONTRIBUTION TO COMMITTEE",
"C00545772","THOM TILLIS COMMITTEE",2500,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"BD79471977BD04BFA8CF","SB23","CONTRIBUTION TO COMMITTEE",
"C00513531","FILEMON VELA FOR CONGRESS",2500,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"E60859B9D6B39199F00","SB23","2020 PRIMARY",
"C00450049","PAUL TONKO FOR CONGRESS",1500,"2019-09-10","DEM","C00104802","DELTA AIR LINES PAC",1359483,"BB7FE2D15C6584714BE7","SB23","CONTRIBUTION TO COMMITTEE",
"C00663781","TINA SMITH FOR MINNESOTA",1500,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"6FF50C6903783765A6A","SB23","2020 GENERAL",
"C00450049","PAUL TONKO FOR CONGRESS",1000,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"5320817627CA309DB03","SB23","2020 PRIMARY",
"C00527457","FRIENDS OF DAVE JOYCE",1000,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"B8DB9FBB4D6E54347A6D","SB23","CONTRIBUTION TO COMMITTEE",
"C00668228","NEVADANS FOR STEVEN HORSFORD",1000,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"B7D304B226D8CAA0DB5","SB23","2020 PRIMARY",
"C00591065","DWIGHT EVANS FOR CONGRESS",1000,"2019-09-10","DEM","C00104802","DELTA AIR LINES PAC",1359483,"B36B11EDF6B92447DA00","SB23","CONTRIBUTION TO COMMITTEE",
"C00575092","FRIENDS OF RAJA FOR CONGRESS",1000,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"CE003B43CF8466784BF","SB23","2020 PRIMARY",
"C00650697","PETE STAUBER FOR CONGRESS",1000,"2019-09-10","REP","C00104802","DELTA AIR LINES PAC",1359483,"BBCBD11E1C74D490CBFE","SB23","CONTRIBUTION TO COMMITTEE",
"C00461061","BERA FOR CONGRESS",1000,"2019-09-10","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"74ECE81107F5414C170","SB23","2020 PRIMARY",
"C00371302","TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN",2500,"2019-09-11","DEM","C00063164","MCDONALDS CORPORATION POLITICAL ACTION COMMITTEE",1359528,"13386251","SB23",,
"C00412759","VERN BUCHANAN FOR CONGRESS",1500,"2019-09-12","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1359522,"BC02949C411564F8DAA9","SB23","POLITICAL CONTRIBUTION",
"C00545772","THOM TILLIS COMMITTEE",500,"2019-09-12","REP","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1359522,"B1136F49FD12B43A3804","SB23","POLITICAL CONTRIBUTION",
"C00393629","MCHENRY FOR CONGRESS",2500,"2019-09-13","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740172","SB23","CONTRIBUTION",
"C00545772","THOM TILLIS COMMITTEE",2500,"2019-09-13","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740169","SB23","CONTRIBUTION",
"C00458679","BLAINE FOR CONGRESS",2500,"2019-09-13","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740173","SB23","CONTRIBUTION",
"C00329375","MEEKS FOR CONGRESS",2500,"2019-09-13","DEM","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740168","SB23","CONTRIBUTION",
"C00457325","SHAHEEN FOR SENATE",2500,"2019-09-13","DEM","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740174","SB23","CONTRIBUTION",
"C00393629","MCHENRY FOR CONGRESS",1500,"2019-09-13","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740171","SB23","CONTRIBUTION",
"C00393629","MCHENRY FOR CONGRESS",1000,"2019-09-13","REP","C00479246","BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE",1372163,"B740170","SB23","CONTRIBUTION",
"C00244335","CITIZENS FOR ELEANOR HOLMES NORTON",1000,"2019-09-17","DEM","C00039321","PEPSICO INC CONCERNED CITIZENS FUND",1359522,"B264274780E6345F4868","SB23","POLITICAL CONTRIBUTION",
"C00502294","SWALWELL FOR CONGRESS",-2500,"2019-09-17","DEM","C00085316","CIGNA CORPORATION POLITICAL ACTION COMMITTEE",1372374,"233D5963BE24241C240","SB23","VOIDED 3 22 19 DISBURSEMENT",
"C00226928","PALLONE FOR CONGRESS",4000,"2019-09-18","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"F014989CECB200B1B5F","SB23","2020 PRIMARY",
"C00226928","PALLONE FOR CONGRESS",3500,"2019-09-18","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"ED071444BFCF6365C90","SB23","2020 GENERAL",
"C00333427","GREGORY WALDEN",1500,"2019-09-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"1D469F1D71FC32E5F55","SB23","2020 PRIMARY",
"C00539866","ROBIN KELLY FOR CONGRESS",1000,"2019-09-18","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"7AAFADF48A48374988F","SB23","2020 PRIMARY",
"C00497818","WENSTRUP FOR CONGRESS",1000,"2019-09-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"DD0D7DB7827AC72513F","SB23","2020 PRIMARY",
"C00547570","PERDUE FOR SENATE",1000,"2019-09-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"6EBEF5DE60F7B7551D6","SB23","2020 PRIMARY",
"C00255562","FRIENDS OF JIM CLYBURN",1000,"2019-09-18","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"2EE0C6310DEC52222BD","SB23","2020 GENERAL",
"C00409219","MATSUI FOR CONGRESS",1000,"2019-09-18","DEM","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"527EE61BEEFC30AE191","SB23","2020 PRIMARY",
"C00632257","MAST FOR CONGRESS",1000,"2019-09-18","REP","C00010983","JOHNSON JOHNSON POLITICAL ACTION COMMITTEE",1374836,"64EB6B05B82A0A4FF61","SB23","2020 PRIMARY",
